date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:32:53	68025/68025	---M--	200	added ('OK')	image/jpeg	etag:%22109b9-617ed2e9fd4af%22	http://192.168.1.5/dspdjelfa/wp-content/uploads/2024/05/Capture-decran-2024-05-08-103454.jpg	C:/My%20Web%20Sites/Dsp/192.168.1.5/dspdjelfa/wp-content/uploads/2024/05/Capture-decran-2024-05-08-103454.jpg	(from http://192.168.1.5/dspdjelfa/%d8%a7%d9%84%d8%aa%d8%b9%d8%b1%d9%8a%d9%81-%d8%a8%d9%85%d8%af%d9%8a%d8%b1%d9%8a%d8%a9-%d8%a7%d9%84%d8%b5%d8%ad%d8%a9-%d9%88-%d8%a7%d9%84%d8%b3%d9%83%d8%a7%d9%86-%d9%84%d9%88%d9%84%d8%a7%d9%8a%d8%a9/)
11:32:53	3161/3161	---M--	200	added ('OK')	text/xml	date:Thu,%2030%20May%202024%2009:32:52%20GMT	http://192.168.1.5/dspdjelfa/wp-json/oembed/1.0/embed?url=http%3A%2F%2F192.168.1.5%2Fdspdjelfa%2F%25d9%2582%25d9%2588%25d8%25a7%25d8%25a6%25d9%2585-%25d8%25a7%25d9%2584%25d9%2585%25d8%25a4%25d8%25b3%25d8%25b3%25d8%25a7%25d8%25aa%2F&format=xml	C:/My%20Web%20Sites/Dsp/192.168.1.5/dspdjelfa/wp-json/oembed/1.0/embed4b7b	(from http://192.168.1.5/dspdjelfa/%d9%82%d9%88%d8%a7%d8%a6%d9%85-%d8%a7%d9%84%d9%85%d8%a4%d8%b3%d8%b3%d8%a7%d8%aa/)
11:32:53	1556/1556	---M--	200	added ('OK')	text/css	etag:%22614-617ee5d120ca4%22	http://192.168.1.5/dspdjelfa/wp-content/uploads/elementor/css/post-580.css?ver=1715162391	C:/My%20Web%20Sites/Dsp/192.168.1.5/dspdjelfa/wp-content/uploads/elementor/css/post-58010c8.css	(from http://192.168.1.5/dspdjelfa/%d8%a7%d9%84%d9%85%d8%a4%d8%b3%d8%b3%d8%a7%d8%aa-%d8%a7%d9%84%d8%b9%d9%85%d9%88%d9%85%d9%8a%d8%a9-%d9%84%d9%84%d8%b5%d8%ad%d8%a9-%d8%a7%d9%84%d8%ac%d9%88%d8%a7%d8%b1%d9%8a%d8%a9/)
11:32:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2030%20May%202024%2009:32:55%20GMT	http://192.168.1.5/dspdjelfa/?p=580	C:/My%20Web%20Sites/Dsp/192.168.1.5/dspdjelfa/index5b8d.html	(from http://192.168.1.5/dspdjelfa/%d8%a7%d9%84%d9%85%d8%a4%d8%b3%d8%b3%d8%a7%d8%aa-%d8%a7%d9%84%d8%b9%d9%85%d9%88%d9%85%d9%8a%d8%a9-%d9%84%d9%84%d8%b5%d8%ad%d8%a9-%d8%a7%d9%84%d8%ac%d9%88%d8%a7%d8%b1%d9%8a%d8%a9/)
11:32:55	3270/3270	---M--	200	added ('OK')	application/json	date:Thu,%2030%20May%202024%2009:32:54%20GMT	http://192.168.1.5/dspdjelfa/wp-json/oembed/1.0/embed?url=http%3A%2F%2F192.168.1.5%2Fdspdjelfa%2F%25d8%25a7%25d9%2584%25d9%2585%25d8%25a4%25d8%25b3%25d8%25b3%25d8%25a7%25d8%25aa-%25d8%25a7%25d9%2584%25d8%25b9%25d9%2585%25d9%2588%25d9%2585%25d9%258a%25d8%25a9-%25d9%2584%25d9%2584%25d8%25b5%25d8%25ad%25d8%25a9-%25d8%25a7%25d9%2584%25d8%25ac%25d9%2588%25d8%25a7%25d8%25b1%25d9%258a%25d8%25a9%2F	C:/My%20Web%20Sites/Dsp/192.168.1.5/dspdjelfa/wp-json/oembed/1.0/embed76f9.json	(from http://192.168.1.5/dspdjelfa/%d8%a7%d9%84%d9%85%d8%a4%d8%b3%d8%b3%d8%a7%d8%aa-%d8%a7%d9%84%d8%b9%d9%85%d9%88%d9%85%d9%8a%d8%a9-%d9%84%d9%84%d8%b5%d8%ad%d8%a9-%d8%a7%d9%84%d8%ac%d9%88%d8%a7%d8%b1%d9%8a%d8%a9/)
11:32:56	4839/4839	---M--	200	added ('OK')	text/css	etag:%2212e7-617ecbc53fa03%22	http://192.168.1.5/dspdjelfa/wp-content/uploads/elementor/css/post-195.css?ver=1715155399	C:/My%20Web%20Sites/Dsp/192.168.1.5/dspdjelfa/wp-content/uploads/elementor/css/post-1959b02.css	(from http://192.168.1.5/dspdjelfa/%d8%a7%d9%84%d8%aa%d9%83%d9%88%d9%8a%d9%86-%d8%b4%d8%a8%d9%87-%d8%a7%d9%84%d8%b7%d8%a8%d9%8a/)
11:32:56	3573/3573	---M--	200	added ('OK')	text/xml	date:Thu,%2030%20May%202024%2009:32:55%20GMT	http://192.168.1.5/dspdjelfa/wp-json/oembed/1.0/embed?url=http%3A%2F%2F192.168.1.5%2Fdspdjelfa%2F%25d8%25a7%25d9%2584%25d9%2585%25d8%25a4%25d8%25b3%25d8%25b3%25d8%25a7%25d8%25aa-%25d8%25a7%25d9%2584%25d8%25b9%25d9%2585%25d9%2588%25d9%2585%25d9%258a%25d8%25a9-%25d9%2584%25d9%2584%25d8%25b5%25d8%25ad%25d8%25a9-%25d8%25a7%25d9%2584%25d8%25ac%25d9%2588%25d8%25a7%25d8%25b1%25d9%258a%25d8%25a9%2F&format=xml	C:/My%20Web%20Sites/Dsp/192.168.1.5/dspdjelfa/wp-json/oembed/1.0/embedd34c	(from http://192.168.1.5/dspdjelfa/%d8%a7%d9%84%d9%85%d8%a4%d8%b3%d8%b3%d8%a7%d8%aa-%d8%a7%d9%84%d8%b9%d9%85%d9%88%d9%85%d9%8a%d8%a9-%d9%84%d9%84%d8%b5%d8%ad%d8%a9-%d8%a7%d9%84%d8%ac%d9%88%d8%a7%d8%b1%d9%8a%d8%a9/)
11:32:57	57076/57076	---MC-	200	added ('OK')	application/json	date:Thu,%2030%20May%202024%2009:32:54%20GMT	http://192.168.1.5/dspdjelfa/wp-json/wp/v2/pages/580	C:/My%20Web%20Sites/Dsp/192.168.1.5/dspdjelfa/wp-json/wp/v2/pages/580.json	(from http://192.168.1.5/dspdjelfa/%d8%a7%d9%84%d9%85%d8%a4%d8%b3%d8%b3%d8%a7%d8%aa-%d8%a7%d9%84%d8%b9%d9%85%d9%88%d9%85%d9%8a%d8%a9-%d9%84%d9%84%d8%b5%d8%ad%d8%a9-%d8%a7%d9%84%d8%ac%d9%88%d8%a7%d8%b1%d9%8a%d8%a9/)
11:32:58	22869/22869	---MC-	200	added ('OK')	application/json	date:Thu,%2030%20May%202024%2009:32:56%20GMT	http://192.168.1.5/dspdjelfa/wp-json/wp/v2/pages/195	C:/My%20Web%20Sites/Dsp/192.168.1.5/dspdjelfa/wp-json/wp/v2/pages/195.json	(from http://192.168.1.5/dspdjelfa/%d8%a7%d9%84%d8%aa%d9%83%d9%88%d9%8a%d9%86-%d8%b4%d8%a8%d9%87-%d8%a7%d9%84%d8%b7%d8%a8%d9%8a/)
11:32:58	2845/2845	---M--	200	added ('OK')	application/json	date:Thu,%2030%20May%202024%2009:32:57%20GMT	http://192.168.1.5/dspdjelfa/wp-json/oembed/1.0/embed?url=http%3A%2F%2F192.168.1.5%2Fdspdjelfa%2F%25d8%25a7%25d9%2584%25d8%25aa%25d9%2583%25d9%2588%25d9%258a%25d9%2586-%25d8%25b4%25d8%25a8%25d9%2587-%25d8%25a7%25d9%2584%25d8%25b7%25d8%25a8%25d9%258a%2F	C:/My%20Web%20Sites/Dsp/192.168.1.5/dspdjelfa/wp-json/oembed/1.0/embed85bc.json	(from http://192.168.1.5/dspdjelfa/%d8%a7%d9%84%d8%aa%d9%83%d9%88%d9%8a%d9%86-%d8%b4%d8%a8%d9%87-%d8%a7%d9%84%d8%b7%d8%a8%d9%8a/)
11:32:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2030%20May%202024%2009:32:57%20GMT	http://192.168.1.5/dspdjelfa/?p=195	C:/My%20Web%20Sites/Dsp/192.168.1.5/dspdjelfa/index78d6.html	(from http://192.168.1.5/dspdjelfa/%d8%a7%d9%84%d8%aa%d9%83%d9%88%d9%8a%d9%86-%d8%b4%d8%a8%d9%87-%d8%a7%d9%84%d8%b7%d8%a8%d9%8a/)
11:32:58	3106/3106	---M--	200	added ('OK')	text/xml	date:Thu,%2030%20May%202024%2009:32:58%20GMT	http://192.168.1.5/dspdjelfa/wp-json/oembed/1.0/embed?url=http%3A%2F%2F192.168.1.5%2Fdspdjelfa%2F%25d8%25a7%25d9%2584%25d8%25aa%25d9%2583%25d9%2588%25d9%258a%25d9%2586-%25d8%25b4%25d8%25a8%25d9%2587-%25d8%25a7%25d9%2584%25d8%25b7%25d8%25a8%25d9%258a%2F&format=xml	C:/My%20Web%20Sites/Dsp/192.168.1.5/dspdjelfa/wp-json/oembed/1.0/embed2f4d	(from http://192.168.1.5/dspdjelfa/%d8%a7%d9%84%d8%aa%d9%83%d9%88%d9%8a%d9%86-%d8%b4%d8%a8%d9%87-%d8%a7%d9%84%d8%b7%d8%a8%d9%8a/)
11:32:59	982/982	---M--	200	added ('OK')	text/css	etag:%223d6-61801bcd13d12%22	http://192.168.1.5/dspdjelfa/wp-content/uploads/elementor/css/post-197.css?ver=1715245602	C:/My%20Web%20Sites/Dsp/192.168.1.5/dspdjelfa/wp-content/uploads/elementor/css/post-197ecd2.css	(from http://192.168.1.5/dspdjelfa/%d8%ac%d8%af%d9%88%d9%84-%d8%a7%d9%84%d9%81%d8%ad%d9%88%d8%b5%d8%a7%d8%aa-%d8%a7%d9%84%d9%85%d8%aa%d8%ae%d8%b5%d8%b5%d8%a9/)
11:33:02	7196/7196	---M--	200	added ('OK')	application/json	date:Thu,%2030%20May%202024%2009:32:59%20GMT	http://192.168.1.5/dspdjelfa/wp-json/wp/v2/pages/197	C:/My%20Web%20Sites/Dsp/192.168.1.5/dspdjelfa/wp-json/wp/v2/pages/197.json	(from http://192.168.1.5/dspdjelfa/%d8%ac%d8%af%d9%88%d9%84-%d8%a7%d9%84%d9%81%d8%ad%d9%88%d8%b5%d8%a7%d8%aa-%d8%a7%d9%84%d9%85%d8%aa%d8%ae%d8%b5%d8%b5%d8%a9/)
11:33:04	2995/2995	---M--	200	added ('OK')	application/json	date:Thu,%2030%20May%202024%2009:33:03%20GMT	http://192.168.1.5/dspdjelfa/wp-json/oembed/1.0/embed?url=http%3A%2F%2F192.168.1.5%2Fdspdjelfa%2F%25d8%25ac%25d8%25af%25d9%2588%25d9%2584-%25d8%25a7%25d9%2584%25d9%2581%25d8%25ad%25d9%2588%25d8%25b5%25d8%25a7%25d8%25aa-%25d8%25a7%25d9%2584%25d9%2585%25d8%25aa%25d8%25ae%25d8%25b5%25d8%25b5%25d8%25a9%2F	C:/My%20Web%20Sites/Dsp/192.168.1.5/dspdjelfa/wp-json/oembed/1.0/embed3022.json	(from http://192.168.1.5/dspdjelfa/%d8%ac%d8%af%d9%88%d9%84-%d8%a7%d9%84%d9%81%d8%ad%d9%88%d8%b5%d8%a7%d8%aa-%d8%a7%d9%84%d9%85%d8%aa%d8%ae%d8%b5%d8%b5%d8%a9/)
11:33:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2030%20May%202024%2009:33:04%20GMT	http://192.168.1.5/dspdjelfa/?p=197	C:/My%20Web%20Sites/Dsp/192.168.1.5/dspdjelfa/index85b3.html	(from http://192.168.1.5/dspdjelfa/%d8%ac%d8%af%d9%88%d9%84-%d8%a7%d9%84%d9%81%d8%ad%d9%88%d8%b5%d8%a7%d8%aa-%d8%a7%d9%84%d9%85%d8%aa%d8%ae%d8%b5%d8%b5%d8%a9/)
11:33:06	3271/3271	---M--	200	added ('OK')	text/xml	date:Thu,%2030%20May%202024%2009:33:05%20GMT	http://192.168.1.5/dspdjelfa/wp-json/oembed/1.0/embed?url=http%3A%2F%2F192.168.1.5%2Fdspdjelfa%2F%25d8%25ac%25d8%25af%25d9%2588%25d9%2584-%25d8%25a7%25d9%2584%25d9%2581%25d8%25ad%25d9%2588%25d8%25b5%25d8%25a7%25d8%25aa-%25d8%25a7%25d9%2584%25d9%2585%25d8%25aa%25d8%25ae%25d8%25b5%25d8%25b5%25d8%25a9%2F&format=xml	C:/My%20Web%20Sites/Dsp/192.168.1.5/dspdjelfa/wp-json/oembed/1.0/embedeaa3	(from http://192.168.1.5/dspdjelfa/%d8%ac%d8%af%d9%88%d9%84-%d8%a7%d9%84%d9%81%d8%ad%d9%88%d8%b5%d8%a7%d8%aa-%d8%a7%d9%84%d9%85%d8%aa%d8%ae%d8%b5%d8%b5%d8%a9/)
11:33:06	21686/21686	---M--	200	added ('OK')	text/html	etag:%2254b6-61416eea6aa80%22	http://192.168.1.5/dspdjelfa/wp-content/plugins/pdf-viewer-for-elementor/assets/pdfjs/web/viewer.html?file=http://192.168.1.5/dspdjelfa/wp-content/uploads/2024/05/1127.pdf&embedded=true	C:/My%20Web%20Sites/Dsp/192.168.1.5/dspdjelfa/wp-content/plugins/pdf-viewer-for-elementor/assets/pdfjs/web/viewer7101.html	(from http://192.168.1.5/dspdjelfa/%d8%ac%d8%af%d9%88%d9%84-%d8%a7%d9%84%d9%81%d8%ad%d9%88%d8%b5%d8%a7%d8%aa-%d8%a7%d9%84%d9%85%d8%aa%d8%ae%d8%b5%d8%b5%d8%a9/)
11:33:07	2547/2547	---M--	200	added ('OK')	text/css	etag:%229f3-616af08949432%22	http://192.168.1.5/dspdjelfa/wp-content/uploads/elementor/css/post-165.css?ver=1713790879	C:/My%20Web%20Sites/Dsp/192.168.1.5/dspdjelfa/wp-content/uploads/elementor/css/post-165f407.css	(from http://192.168.1.5/dspdjelfa/%d9%85%d8%b9%d9%84%d9%88%d9%85%d8%a7%d8%aa-%d8%ad%d9%88%d9%84-%d8%a7%d9%84%d8%a3%d8%b7%d8%a8%d8%a7%d8%a1/)
11:33:09	68437/68437	---M--	200	added ('OK')	image/jpeg	etag:%2210b55-617ec6ad8a9a7%22	http://192.168.1.5/dspdjelfa/wp-content/uploads/2024/05/Capture-decran-2024-05-08-094004.jpg	C:/My%20Web%20Sites/Dsp/192.168.1.5/dspdjelfa/wp-content/uploads/2024/05/Capture-decran-2024-05-08-094004.jpg	(from http://192.168.1.5/dspdjelfa/%d8%a7%d9%84%d8%aa%d9%83%d9%88%d9%8a%d9%86-%d8%b4%d8%a8%d9%87-%d8%a7%d9%84%d8%b7%d8%a8%d9%8a/)
11:33:09	9941/9941	---MC-	200	added ('OK')	application/json	date:Thu,%2030%20May%202024%2009:33:07%20GMT	http://192.168.1.5/dspdjelfa/wp-json/wp/v2/pages/165	C:/My%20Web%20Sites/Dsp/192.168.1.5/dspdjelfa/wp-json/wp/v2/pages/165.json	(from http://192.168.1.5/dspdjelfa/%d9%85%d8%b9%d9%84%d9%88%d9%85%d8%a7%d8%aa-%d8%ad%d9%88%d9%84-%d8%a7%d9%84%d8%a3%d8%b7%d8%a8%d8%a7%d8%a1/)
11:33:10	2905/2905	---M--	200	added ('OK')	application/json	date:Thu,%2030%20May%202024%2009:33:09%20GMT	http://192.168.1.5/dspdjelfa/wp-json/oembed/1.0/embed?url=http%3A%2F%2F192.168.1.5%2Fdspdjelfa%2F%25d9%2585%25d8%25b9%25d9%2584%25d9%2588%25d9%2585%25d8%25a7%25d8%25aa-%25d8%25ad%25d9%2588%25d9%2584-%25d8%25a7%25d9%2584%25d8%25a3%25d8%25b7%25d8%25a8%25d8%25a7%25d8%25a1%2F	C:/My%20Web%20Sites/Dsp/192.168.1.5/dspdjelfa/wp-json/oembed/1.0/embed145e.json	(from http://192.168.1.5/dspdjelfa/%d9%85%d8%b9%d9%84%d9%88%d9%85%d8%a7%d8%aa-%d8%ad%d9%88%d9%84-%d8%a7%d9%84%d8%a3%d8%b7%d8%a8%d8%a7%d8%a1/)
11:33:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2030%20May%202024%2009:33:10%20GMT	http://192.168.1.5/dspdjelfa/?p=165	C:/My%20Web%20Sites/Dsp/192.168.1.5/dspdjelfa/index17d5.html	(from http://192.168.1.5/dspdjelfa/%d9%85%d8%b9%d9%84%d9%88%d9%85%d8%a7%d8%aa-%d8%ad%d9%88%d9%84-%d8%a7%d9%84%d8%a3%d8%b7%d8%a8%d8%a7%d8%a1/)
11:33:11	3172/3172	---M--	200	added ('OK')	text/xml	date:Thu,%2030%20May%202024%2009:33:10%20GMT	http://192.168.1.5/dspdjelfa/wp-json/oembed/1.0/embed?url=http%3A%2F%2F192.168.1.5%2Fdspdjelfa%2F%25d9%2585%25d8%25b9%25d9%2584%25d9%2588%25d9%2585%25d8%25a7%25d8%25aa-%25d8%25ad%25d9%2588%25d9%2584-%25d8%25a7%25d9%2584%25d8%25a3%25d8%25b7%25d8%25a8%25d8%25a7%25d8%25a1%2F&format=xml	C:/My%20Web%20Sites/Dsp/192.168.1.5/dspdjelfa/wp-json/oembed/1.0/embed8773	(from http://192.168.1.5/dspdjelfa/%d9%85%d8%b9%d9%84%d9%88%d9%85%d8%a7%d8%aa-%d8%ad%d9%88%d9%84-%d8%a7%d9%84%d8%a3%d8%b7%d8%a8%d8%a7%d8%a1/)
11:34:01	307896/307896	---M--	200	added ('OK')	image/png	etag:%224b2b8-614cd7f5e4680%22	http://192.168.1.5/dspdjelfa/wp-content/uploads/2024/03/Vaccine-rafiki.png	C:/My%20Web%20Sites/Dsp/192.168.1.5/dspdjelfa/wp-content/uploads/2024/03/Vaccine-rafiki.png	(from http://192.168.1.5/dspdjelfa/%d9%85%d8%b9%d9%84%d9%88%d9%85%d8%a7%d8%aa-%d8%ad%d9%88%d9%84-%d8%a7%d9%84%d8%a3%d8%b7%d8%a8%d8%a7%d8%a1/)
11:34:22	436962/436962	---M--	200	added ('OK')	image/png	etag:%226aae2-614cd62efd540%22	http://192.168.1.5/dspdjelfa/wp-content/uploads/2024/03/Doctors-amico.png	C:/My%20Web%20Sites/Dsp/192.168.1.5/dspdjelfa/wp-content/uploads/2024/03/Doctors-amico.png	(from http://192.168.1.5/dspdjelfa/%d9%85%d8%b9%d9%84%d9%88%d9%85%d8%a7%d8%aa-%d8%ad%d9%88%d9%84-%d8%a7%d9%84%d8%a3%d8%b7%d8%a8%d8%a7%d8%a1/)
11:34:37	672880/672880	---M--	200	added ('OK')	image/png	etag:%22a4470-614e2e89c8480%22	http://192.168.1.5/dspdjelfa/wp-content/uploads/2024/03/Capture-1.png	C:/My%20Web%20Sites/Dsp/192.168.1.5/dspdjelfa/wp-content/uploads/2024/03/Capture-1.png	(from http://192.168.1.5/dspdjelfa/%d8%a7%d9%84%d8%aa%d9%83%d9%88%d9%8a%d9%86-%d8%b4%d8%a8%d9%87-%d8%a7%d9%84%d8%b7%d8%a8%d9%8a/)
11:34:38	18468/18468	---M--	200	added ('OK')	text/css	etag:%224824-613b178ace5c0%22	http://192.168.1.5/dspdjelfa/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=3.20.1	C:/My%20Web%20Sites/Dsp/192.168.1.5/dspdjelfa/wp-content/plugins/elementor/assets/lib/animations/animations.min78fb.css	(from http://192.168.1.5/dspdjelfa/%d9%85%d8%b9%d9%84%d9%88%d9%85%d8%a7%d8%aa-%d8%ad%d9%88%d9%84-%d8%a7%d9%84%d8%a3%d8%b7%d8%a8%d8%a7%d8%a1/)
11:34:49	377533/377533	---M--	200	added ('OK')	image/png	etag:%225c2bd-614cd96da3d00%22	http://192.168.1.5/dspdjelfa/wp-content/uploads/2024/03/Forensic-medicine-pana.png	C:/My%20Web%20Sites/Dsp/192.168.1.5/dspdjelfa/wp-content/uploads/2024/03/Forensic-medicine-pana.png	(from http://192.168.1.5/dspdjelfa/%d9%85%d8%b9%d9%84%d9%88%d9%85%d8%a7%d8%aa-%d8%ad%d9%88%d9%84-%d8%a7%d9%84%d8%a3%d8%b7%d8%a8%d8%a7%d8%a1/)
11:34:55	202571/202571	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20May%202024%2009:34:39%20GMT	http://192.168.1.5/dspdjelfa/%d8%b7%d8%a8-%d8%b9%d8%a7%d9%85/	C:/My%20Web%20Sites/Dsp/192.168.1.5/dspdjelfa/%d8%b7%d8%a8-%d8%b9%d8%a7%d9%85/index.html	(from http://192.168.1.5/dspdjelfa/%d9%85%d8%b9%d9%84%d9%88%d9%85%d8%a7%d8%aa-%d8%ad%d9%88%d9%84-%d8%a7%d9%84%d8%a3%d8%b7%d8%a8%d8%a7%d8%a1/)
11:34:55	243270/243270	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20May%202024%2009:34:22%20GMT	http://192.168.1.5/dspdjelfa/%d8%a7%d9%84%d8%a3%d8%b7%d8%a8%d8%a7%d8%a1-%d8%a7%d9%84%d8%b9%d8%a7%d9%85%d9%88%d9%86/	C:/My%20Web%20Sites/Dsp/192.168.1.5/dspdjelfa/%d8%a7%d9%84%d8%a3%d8%b7%d8%a8%d8%a7%d8%a1-%d8%a7%d9%84%d8%b9%d8%a7%d9%85%d9%88%d9%86/index.html	(from http://192.168.1.5/dspdjelfa/%d9%85%d8%b9%d9%84%d9%88%d9%85%d8%a7%d8%aa-%d8%ad%d9%88%d9%84-%d8%a7%d9%84%d8%a3%d8%b7%d8%a8%d8%a7%d8%a1/)
11:34:56	249007/249007	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20May%202024%2009:34:49%20GMT	http://192.168.1.5/dspdjelfa/%d8%a7%d9%84%d8%b9%d9%8a%d8%a7%d8%af%d8%a7%d8%aa-%d8%a7%d9%84%d8%b7%d8%a8%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d8%aa%d8%ae%d8%b5%d8%b5%d8%a9/	C:/My%20Web%20Sites/Dsp/192.168.1.5/dspdjelfa/%d8%a7%d9%84%d8%b9%d9%8a%d8%a7%d8%af%d8%a7%d8%aa-%d8%a7%d9%84%d8%b7%d8%a8%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d8%aa%d8%ae%d8%b5%d8%b5%d8%a9/index.html	(from http://192.168.1.5/dspdjelfa/%d9%85%d8%b9%d9%84%d9%88%d9%85%d8%a7%d8%aa-%d8%ad%d9%88%d9%84-%d8%a7%d9%84%d8%a3%d8%b7%d8%a8%d8%a7%d8%a1/)
11:34:56	1894/1894	---M--	200	added ('OK')	text/css	etag:%22766-618deb317977e%22	http://192.168.1.5/dspdjelfa/wp-content/uploads/elementor/css/post-167.css?ver=1716194624	C:/My%20Web%20Sites/Dsp/192.168.1.5/dspdjelfa/wp-content/uploads/elementor/css/post-16733a4.css	(from http://192.168.1.5/dspdjelfa/%d8%a7%d9%84%d8%b9%d9%8a%d8%a7%d8%af%d8%a7%d8%aa-%d8%a7%d9%84%d8%ae%d8%a7%d8%b5%d8%a9/)
11:34:58	2810/2810	---M--	200	added ('OK')	application/json	date:Thu,%2030%20May%202024%2009:34:57%20GMT	http://192.168.1.5/dspdjelfa/wp-json/oembed/1.0/embed?url=http%3A%2F%2F192.168.1.5%2Fdspdjelfa%2F%25d8%25a7%25d9%2584%25d8%25b9%25d9%258a%25d8%25a7%25d8%25af%25d8%25a7%25d8%25aa-%25d8%25a7%25d9%2584%25d8%25ae%25d8%25a7%25d8%25b5%25d8%25a9%2F	C:/My%20Web%20Sites/Dsp/192.168.1.5/dspdjelfa/wp-json/oembed/1.0/embedcd20.json	(from http://192.168.1.5/dspdjelfa/%d8%a7%d9%84%d8%b9%d9%8a%d8%a7%d8%af%d8%a7%d8%aa-%d8%a7%d9%84%d8%ae%d8%a7%d8%b5%d8%a9/)
11:34:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2030%20May%202024%2009:34:57%20GMT	http://192.168.1.5/dspdjelfa/?p=167	C:/My%20Web%20Sites/Dsp/192.168.1.5/dspdjelfa/index3350.html	(from http://192.168.1.5/dspdjelfa/%d8%a7%d9%84%d8%b9%d9%8a%d8%a7%d8%af%d8%a7%d8%aa-%d8%a7%d9%84%d8%ae%d8%a7%d8%b5%d8%a9/)
11:34:59	15806/15806	---MC-	200	added ('OK')	application/json	date:Thu,%2030%20May%202024%2009:34:56%20GMT	http://192.168.1.5/dspdjelfa/wp-json/wp/v2/pages/167	C:/My%20Web%20Sites/Dsp/192.168.1.5/dspdjelfa/wp-json/wp/v2/pages/167.json	(from http://192.168.1.5/dspdjelfa/%d8%a7%d9%84%d8%b9%d9%8a%d8%a7%d8%af%d8%a7%d8%aa-%d8%a7%d9%84%d8%ae%d8%a7%d8%b5%d8%a9/)
11:35:00	3068/3068	---M--	200	added ('OK')	text/xml	date:Thu,%2030%20May%202024%2009:34:59%20GMT	http://192.168.1.5/dspdjelfa/wp-json/oembed/1.0/embed?url=http%3A%2F%2F192.168.1.5%2Fdspdjelfa%2F%25d8%25a7%25d9%2584%25d8%25b9%25d9%258a%25d8%25a7%25d8%25af%25d8%25a7%25d8%25aa-%25d8%25a7%25d9%2584%25d8%25ae%25d8%25a7%25d8%25b5%25d8%25a9%2F&format=xml	C:/My%20Web%20Sites/Dsp/192.168.1.5/dspdjelfa/wp-json/oembed/1.0/embed686a	(from http://192.168.1.5/dspdjelfa/%d8%a7%d9%84%d8%b9%d9%8a%d8%a7%d8%af%d8%a7%d8%aa-%d8%a7%d9%84%d8%ae%d8%a7%d8%b5%d8%a9/)
11:35:00	1437/1437	---M--	200	added ('OK')	text/css	etag:%2259d-618057e598f33%22	http://192.168.1.5/dspdjelfa/wp-content/uploads/elementor/css/post-417.css?ver=1715261733	C:/My%20Web%20Sites/Dsp/192.168.1.5/dspdjelfa/wp-content/uploads/elementor/css/post-4179a68.css	(from http://192.168.1.5/dspdjelfa/%d9%85%d8%a4%d8%b3%d8%b3%d8%a7%d8%aa-%d8%a7%d9%84%d9%86%d9%82%d9%84-%d8%a7%d9%84%d8%b5%d8%ad%d9%8a-%d8%a7%d9%84%d8%ae%d8%a7%d8%b5%d8%a9/)
11:35:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2030%20May%202024%2009:35:02%20GMT	http://192.168.1.5/dspdjelfa/?p=417	C:/My%20Web%20Sites/Dsp/192.168.1.5/dspdjelfa/indexb8c6.html	(from http://192.168.1.5/dspdjelfa/%d9%85%d8%a4%d8%b3%d8%b3%d8%a7%d8%aa-%d8%a7%d9%84%d9%86%d9%82%d9%84-%d8%a7%d9%84%d8%b5%d8%ad%d9%8a-%d8%a7%d9%84%d8%ae%d8%a7%d8%b5%d8%a9/)
11:35:04	3060/3060	---M--	200	added ('OK')	application/json	date:Thu,%2030%20May%202024%2009:35:02%20GMT	http://192.168.1.5/dspdjelfa/wp-json/oembed/1.0/embed?url=http%3A%2F%2F192.168.1.5%2Fdspdjelfa%2F%25d9%2585%25d8%25a4%25d8%25b3%25d8%25b3%25d8%25a7%25d8%25aa-%25d8%25a7%25d9%2584%25d9%2586%25d9%2582%25d9%2584-%25d8%25a7%25d9%2584%25d8%25b5%25d8%25ad%25d9%258a-%25d8%25a7%25d9%2584%25d8%25ae%25d8%25a7%25d8%25b5%25d8%25a9%2F	C:/My%20Web%20Sites/Dsp/192.168.1.5/dspdjelfa/wp-json/oembed/1.0/embed9e15.json	(from http://192.168.1.5/dspdjelfa/%d9%85%d8%a4%d8%b3%d8%b3%d8%a7%d8%aa-%d8%a7%d9%84%d9%86%d9%82%d9%84-%d8%a7%d9%84%d8%b5%d8%ad%d9%8a-%d8%a7%d9%84%d8%ae%d8%a7%d8%b5%d8%a9/)
